dis_1_0,dis_1_45,dis_1_90,dis_1_135,dis_3_0,dis_3_45,dis_3_90,dis_3_135,dis_5_0,dis_5_45,dis_5_90,dis_5_135,cor_1_0,cor_1_45,cor_1_90,cor_1_135,cor_3_0,cor_3_45,cor_3_90,cor_3_135,cor_5_0,cor_5_45,cor_5_90,cor_5_135,cont_1_0,cont_1_45,cont_1_90,cont_1_135,cont_3_0,cont_3_45,cont_3_90,cont_3_135,cont_5_0,cont_5_45,cont_5_90,cont_5_135,ene_1_0,ene_1_45,ene_1_90,ene_1_135,ene_3_0,ene_3_45,ene_3_90,ene_3_135,ene_5_0,ene_5_45,ene_5_90,ene_5_135,hom_1_0,hom_1_45,hom_1_90,hom_1_135,hom_3_0,hom_3_45,hom_3_90,hom_3_135,hom_5_0,hom_5_45,hom_5_90,hom_5_135,ASM_1_0,ASM_1_45,ASM_1_90,ASM_1_135,ASM_3_0,ASM_3_45,ASM_3_90,ASM_3_135,ASM_5_0,ASM_5_45,ASM_5_90,ASM_5_135,klasa
3.9590920275590573,4.0025420050840115,1.2973671259842527,3.9830739661479337,4.148062500000007,4.649596875787353,2.400125000000003,4.607457797933991,4.1300813008130115,4.157258064516129,2.704141260162604,4.118691467221639,0.222077122030359,0.20756475969576915,0.8987670825152398,0.20574450568525643,0.13163337039844722,-0.08272905870391511,0.6872904018379505,-0.061536800970102515,0.14208018954787235,0.12364264712323929,0.6090383421196752,0.1357639054192235,24.571419783464584,25.036084072168162,3.217642716535436,25.09200818401637,27.26881249999997,34.08219954648526,9.943499999999991,33.41874527588814,26.782266260162594,27.42950052029139,12.443216463414634,27.046761186264277,0.07215453733659198,0.07194950773220016,0.11286106376213485,0.07217924917422733,0.07167243193864686,0.07136883545330919,0.0854710294485797,0.0712274928165502,0.07231922444410563,0.07185403150100024,0.0815002971404924,0.07199757922312801,0.21455448277476907,0.21293852904533228,0.5159522252817275,0.218066977656431,0.20904971919997017,0.19018026862150553,0.34031073617328816,0.1933677291417521,0.20443755720856882,0.20640283967474093,0.31002727966799914,0.21099718299473924,0.005206277258257646,0.005176731662905931,0.012737619713520668,0.005209844011355197,0.005136937499999968,0.005093510673961522,0.007305296874999978,0.005073355732931712,0.005230070224196925,0.0051630018429467345,0.006642298433988552,0.005183651413990594,mebel
4.43762303149606,4.487878975757957,1.3954847440944889,4.4697129394258805,4.326500000000003,5.415280927185688,2.5753750000000033,5.365205341395822,4.8269817073170715,4.2968262226847065,2.89665904471545,4.3020291363163325,0.12201835818434686,0.10325394047255008,0.8946144458201986,0.1060380345487547,0.1378061764667221,-0.3189012613555626,0.675086818272326,-0.2929714935761882,-0.04640346265425567,0.1603955664821592,0.5998416020546787,0.16123384015200182,30.597810039370117,31.22332444664891,3.6702140748031526,31.123690247380495,29.837500000000002,45.484441924918094,11.308874999999992,44.583522297808,36.56135670731704,29.14464099895942,13.929179369918701,29.107830385015635,0.06769086249470907,0.06750560859669759,0.10632968131066342,0.06774190974461068,0.0683692867814194,0.07006639190053025,0.08070509587380448,0.0696405235681063,0.06757353992206562,0.0681204891639766,0.07679171016465518,0.06801559714711206,0.19190084706757152,0.19229063104857147,0.4955253646556119,0.19142994059706234,0.20239469847771463,0.16285365845775204,0.3210774697557562,0.16290337396851662,0.18267506241116374,0.20279183357523875,0.288949607607513,0.20083826674143873,0.004582052865277611,0.004557007192010532,0.011306001127627247,0.0045889663358469794,0.004674359374999971,0.004909299273958692,0.006513312499999973,0.004849802522839969,0.004566183297598996,0.004640401043939454,0.0058969667500124055,0.004626121455278238,mebel
4.296690452755902,4.28253456506913,1.2087844488188988,4.3689627379254725,4.4303124999999985,5.293209876543211,2.24325,5.228458049886624,4.687055386178861,4.2611212278876165,2.5869537601626007,4.274713839750263,0.20598110642820347,0.21167191066804739,0.9213792859019923,0.1754963731397171,0.15340362536305113,-0.1818073405597621,0.7579334832124165,-0.15880797567088012,0.06188821492213812,0.21335376154700456,0.6859225692180763,0.20232172752768676,28.71782726377957,28.50747101494202,2.8304625984251977,29.81517763035526,30.593812500000013,42.78590325018897,8.720374999999999,41.95345175107075,34.208015752032516,28.615829864724272,11.32856961382115,29.010535900104045,0.06638960105060325,0.06646566556291389,0.11162635501429256,0.06624935918099742,0.06596749909993543,0.06617396927346948,0.08392723783134998,0.06611032564786869,0.06591341561391707,0.06657645924730883,0.07876876756035404,0.06650443852994144,0.1985576792091471,0.1979118339608349,0.5368411769150516,0.1981436142590947,0.19604530026079725,0.16414529211204779,0.3567492776613126,0.16715673059024996,0.1866911992368007,0.2049096731076954,0.3197535010319615,0.20576909596404577,0.00440757912765826,0.004417684698721118,0.012460443133776878,0.004388977591892808,0.004351710937499982,0.004378994209406083,0.007043781249999982,0.004370575157267245,0.004344578357892968,0.004432424925908574,0.0062045187429770835,0.004422840344182759,mebel
4.542630413385816,4.610825221650445,1.2840182086614182,4.527435054870116,3.8498750000000035,4.8667170571932505,2.4267499999999993,4.924918115394299,4.484692581300809,4.591701352757543,2.816946138211381,4.475416233090526,0.05853255224397631,0.03080687696470009,0.9056537871104101,0.06326184476024427,0.3066664950471967,-0.09135403987256996,0.705060323324552,-0.11191949782398294,0.05254340008090361,0.02145442418279298,0.6094797530897861,0.06166716069585197,32.158526082677156,33.11253022506046,3.216227854330712,31.998573997147982,23.731875,37.31002771478961,10.071874999999997,38.005542957923886,32.272421239837435,33.65894901144639,13.349847560975626,32.271201873048895,0.06767990443162067,0.0674983763664358,0.1113896821520375,0.06771557494091006,0.06991116014271238,0.06814556066620932,0.083074467723242,0.06825690484800613,0.06858456243527168,0.06801453994738911,0.07794011933489932,0.06818937642925241,0.1892394616209464,0.18770657633771146,0.5225073695551103,0.19049527064855304,0.22531937048860964,0.18105607139873203,0.33513577926321897,0.17534318943034335,0.19828953931624646,0.19361621005046148,0.3004396819637321,0.20207101294305088,0.0045805694638733074,0.004556030812105018,0.01240766128993194,0.004585399089578007,0.004887570312499977,0.004643817438512014,0.006901367187499977,0.004659005059429762,0.00470384220443768,0.004625977644254989,0.006074662201938346,0.004649791057810284,mebel
4.491572342519678,4.5453530907061825,1.2431717519685035,4.501271002542013,4.277375000000005,5.1718946837994455,2.3616875000000013,5.192617787855888,4.846290650406496,4.733805931321537,2.7388211382113834,4.705905306971897,0.13833170094543817,0.11770388194406203,0.9180612446643053,0.13165546202661382,0.19263119281210767,-0.1607177956020273,0.7362990761138842,-0.16643935989042682,-0.020275096891701254,0.04448870622389266,0.6571789377967325,0.06078716423670727,31.13810285433074,31.859879719759448,2.9555241141732314,31.355880711761415,29.036250000000027,41.80744520030231,9.516812499999988,42.024565381708165,36.77210365853655,34.3621878251821,12.374237804878046,33.81022372528617,0.06572467576717582,0.06558754554705724,0.10950815693474499,0.06569166955988053,0.066556249706545,0.06607076495411647,0.08152947128186207,0.06620999285692684,0.0658870304240525,0.0657941036129142,0.07641087934365667,0.06553302854584424,0.19144558592165908,0.1892969262214827,0.528640487819482,0.1916166215617134,0.2042271532813758,0.1690813571252386,0.341583501600897,0.16948353147529904,0.18176459606327905,0.1795677201276718,0.29960731408214886,0.1795077763134482,0.004319733004700389,0.004301726130887309,0.011992036435244735,0.004315395449564533,0.004429734374999972,0.004365345981622104,0.006647054687499972,0.0043837631541143035,0.00434110077810002,0.0043288640702268885,0.005838622482070858,0.004294577830390435,mebel
4.069943405511809,4.1044702089404215,1.0586860236220483,4.07998015996032,4.184687500000006,5.016376921138824,2.0208125000000003,5.018770471151421,4.352197662601626,3.9387356919875107,2.371443089430897,4.002016129032256,0.26429050760315054,0.25054367664211313,0.9362366098296845,0.2563405557887614,0.20151188811720003,-0.13255936574159988,0.795395841457321,-0.13263069651655754,0.1379285718293007,0.2985082143006046,0.7225272508090358,0.2818611863694524,25.53930856299216,25.985925971851948,2.209891732283467,25.786967573935144,27.583437500000006,39.16616276140081,7.090562500000003,39.16591080876794,29.743330792682947,24.19029656607703,9.61496443089431,24.757219042663912,0.06867797299239094,0.06860192548958004,0.12017289922949885,0.06878379373676761,0.06905047972317054,0.06865622565162738,0.08947926610394165,0.06838692536294771,0.06835335323101355,0.06937005448958335,0.083493374246902,0.06942576191339403,0.20586179102469068,0.20426646074644242,0.5742135508280375,0.20768566931298524,0.2042442624488597,0.17463355170751962,0.38230641646363817,0.17495041851270676,0.20210391283373016,0.2152953593410456,0.34048944052750363,0.20518767259751236,0.004716663974343578,0.004706224180877892,0.014441525709223284,0.004731210280822192,0.004767968749999986,0.004713677320727178,0.008006539062500002,0.004676771560597381,0.00467218089792371,0.004812204459887763,0.006971143543133238,0.004819936417255273,mebel
3.7576894685039393,3.754975509951019,1.2237942913385826,3.856159712319425,3.7482500000000023,4.382527084908044,2.231562500000001,4.316452506928702,4.142911585365851,3.8803329864724208,2.538300304878048,3.9897892819979157,0.1978218719939586,0.2002375639744325,0.8965477878160866,0.15427479453191878,0.18341372544312068,-0.11811746251713645,0.6893581828392705,-0.09126118384293683,-0.020321662813005237,0.11005707122943159,0.6068400143121196,0.06440296586982003,22.173905019685037,22.108500217000426,2.89456200787402,23.377642755285493,22.33412500000002,30.648715041572178,8.697687499999999,29.89959687578733,27.525279471544746,23.989984391259103,11.017975101626023,25.206750780437027,0.07755045180410075,0.07756681366678829,0.12087570559998519,0.07731350827307168,0.07867511320296894,0.07831563698113445,0.09263803045995758,0.07835934478223566,0.07818647814076697,0.07827721526467864,0.08781131581796459,0.07804977430436959,0.2249961213764864,0.22557867128234496,0.5346189046563763,0.2199106088241538,0.22794818545139758,0.19678999274916303,0.35923561090004585,0.2066789581143879,0.21131131094166025,0.2211567129019773,0.32550220066470037,0.21342737306591772,0.0060140725750201535,0.006016610582418255,0.01461093620429429,0.005977378561490324,0.006189773437499977,0.0061333389957608335,0.008581804687500028,0.006140186914701283,0.006113125364056632,0.006127322429592839,0.007710827185682317,0.006091767268963032,mebel
4.8817667322834595,4.881765763531532,1.1934670275590555,4.93905387810776,4.397750000000003,5.9223985890652555,2.234125,5.870811287477956,5.027057926829267,4.384560353798127,2.559705284552849,4.488553590010402,0.06775422272925656,0.06630999540286274,0.9265245178976739,0.041975936358829916,0.20472897570860946,-0.34034891797822053,0.7691484103079494,-0.3183514224442454,-0.03503532217435164,0.1837020376032849,0.7030801484504899,0.15336670639091285,35.381766732283474,35.42116684233364,2.8075172244094486,36.35364870729741,30.116749999999993,50.92252456538169,8.820499999999992,50.10500125976316,39.32494918699191,30.97782258064518,11.349974593495949,32.14386056191469,0.06330116936813227,0.06328676133948247,0.11095121927156147,0.06336992001707895,0.06457517421579277,0.06640075289943317,0.08322827231476082,0.06609009802401207,0.06385832686766676,0.06489363879342215,0.07840278997177187,0.06456875297918806,0.1697842073420957,0.17032726219361402,0.5440238526868985,0.1679454845719836,0.19704244136939078,0.13690227877456979,0.3637392260809836,0.13895709488698624,0.17537219789631223,0.20590473018812064,0.3269330633085139,0.19712026736881627,0.004007038043372966,0.0040052141608406125,0.012310173057846114,0.004015746762970982,0.0041699531249999875,0.004409059985611583,0.006926945312499982,0.004367901056823525,0.004077885910337771,0.0042111843558511435,0.006146997475357771,0.004169123861287407,mebel
3.959030511811027,3.978919957839914,1.0800319881889768,3.986111972223946,3.8774375000000023,4.622637944066513,2.0326875000000024,4.590325018896452,4.184768800813005,3.950052029136314,2.31497713414634,3.941987513007286,0.17471377003312746,0.16512212962272338,0.9188643371944861,0.1569839324533062,0.17559159920556588,-0.1456992878659433,0.7438106706893941,-0.12174031717844933,0.05830243924514785,0.12957941700174674,0.6727006263768528,0.12450908158833773,24.005167322834655,24.23932047864096,2.3551304133858286,24.477648955297916,23.949812500000025,33.23815822625346,7.414437500000002,32.550138573948104,27.228595020325216,25.06334547346514,9.460810467479677,25.238683662851223,0.07372009874620129,0.07376792887703676,0.12582492515704785,0.07373545746551652,0.07462751252051734,0.07395453578996457,0.09441985688932185,0.07363711719329497,0.07380305187423601,0.07453627769913453,0.08909843999829381,0.07463500943871698,0.20898449054389773,0.2090998359156951,0.5737340156774098,0.20918028086513438,0.21954983817449475,0.18888662385003044,0.38682627791963625,0.18801478108023836,0.20426147434877012,0.22081058570046516,0.35346961114449865,0.2237606162883781,0.005434652959149668,0.005441707330807554,0.015831911790776695,0.005436917687648995,0.005569265624999973,0.00546927336390915,0.00891510937500002,0.005422425028539056,0.005446890465951171,0.0055556566932425,0.007938532010129562,0.005570384633917374,mebel
4.320250984251966,4.345898691797383,1.4622293307086625,4.370326740653486,4.721062500000003,5.4448223733938095,2.651625000000002,5.349710254472154,4.500952743902436,4.409924557752341,2.9282901422764245,4.574206555671172,0.15801689998431648,0.14725443838223903,0.8861336167335541,0.13303287698280966,-0.001338874097644903,-0.29315356057465286,0.6533833924937957,-0.2471633970438967,0.08059694180433429,0.10381480736155435,0.5809887125681904,0.04627343190513499,28.7919537401575,29.138260276520562,3.8886564960629952,29.62173724347448,34.31643749999998,44.33711262282684,11.826125,42.75006298815822,31.564341971544724,30.59853017689906,14.282710873983739,32.56939386056191,0.0673780278011943,0.06726339133166831,0.10326301057901836,0.06730264103706363,0.06706474250677463,0.0684616086679466,0.07936358185591165,0.06815976512909552,0.06712307498477063,0.06746192494620239,0.07618578818627351,0.06715085205167783,0.19597727364163564,0.19788223498220142,0.4773626488120578,0.1956791164145871,0.18194429350847285,0.15744905084386804,0.3128116395375081,0.15645710978484195,0.19151335453856422,0.19929562375491514,0.28795558354659095,0.1896069839346778,0.004539798630378511,0.004524363813437151,0.010663249353842458,0.00452964549056384,0.004497679687499984,0.00468699186140306,0.0062985781249999895,0.004645753582453466,0.004505507195411141,0.0045511113174470435,0.005804274321563732,0.004509236931266324,mebel
